"state_abbrev","plan_type","age_category","premium_range","contract_year","seq_id","language_id"
"MD","4","5","Información No Disponible","2016","51117","2"
"MD","4","6","Information Not Available","2016","51118","1"
"MD","4","6","Información No Disponible","2016","51118","2"
"MD","6","1","Information Not Available","2016","51125","1"
"MD","6","1","Información No Disponible","2016","51125","2"
"MD","6","2","$146 - $344","2016","51126","1"
"MD","6","2","$146 - $344","2016","51126","2"
"MD","6","3","Information Not Available","2016","51127","1"
"MD","6","3","Información No Disponible","2016","51127","2"
"MD","6","4","Information Not Available","2016","51128","1"
"MD","6","4","Información No Disponible","2016","51128","2"
"ID","4","1","Información No Disponible","2016","50069","2"
"ID","4","2","$130 - $242","2016","50070","1"
"ID","4","2","$130 - $242","2016","50070","2"
"ID","4","3","Information Not Available","2016","50071","1"
"ID","4","3","Información No Disponible","2016","50071","2"
"ID","4","4","Information Not Available","2016","50072","1"
"ID","4","4","Información No Disponible","2016","50072","2"
"ID","4","5","Information Not Available","2016","50073","1"
"ID","4","5","Información No Disponible","2016","50073","2"
"ID","4","6","Information Not Available","2016","50074","1"
"ID","4","6","Información No Disponible","2016","50074","2"
"ID","6","1","Information Not Available","2016","50081","1"
"ID","6","1","Información No Disponible","2016","50081","2"
"ID","6","2","$142 - $307","2016","50082","1"
"ID","6","2","$142 - $307","2016","50082","2"
"ID","6","3","Information Not Available","2016","50083","1"
"ID","6","3","Información No Disponible","2016","50083","2"
"ID","6","4","Information Not Available","2016","50084","1"
"ID","6","4","Información No Disponible","2016","50084","2"
"ID","6","5","Information Not Available","2016","50085","1"
"ID","6","5","Información No Disponible","2016","50085","2"
"ID","6","6","Information Not Available","2016","50086","1"
"ID","6","6","Información No Disponible","2016","50086","2"
"ID","7","1","Information Not Available","2016","50087","1"
"ID","7","1","Información No Disponible","2016","50087","2"
"ID","7","2","$31 - $105","2016","50088","1"
"ID","7","2","$31 - $105","2016","50088","2"
"ID","7","3","Information Not Available","2016","50089","1"
"ID","7","3","Información No Disponible","2016","50089","2"
"ID","7","4","Information Not Available","2016","50090","1"
"ID","7","4","Información No Disponible","2016","50090","2"
"ID","7","5","Information Not Available","2016","50091","1"
"ID","7","5","Información No Disponible","2016","50091","2"
"ID","7","6","Information Not Available","2016","50092","1"
"ID","7","6","Información No Disponible","2016","50092","2"
"ID","8","1","Information Not Available","2016","50093","1"
"ID","8","1","Información No Disponible","2016","50093","2"
"ID","8","2","$119 - $246","2016","50094","1"
"ID","8","2","$119 - $246","2016","50094","2"
"ID","8","3","Information Not Available","2016","50095","1"
"ID","8","3","Información No Disponible","2016","50095","2"
"ID","8","4","Information Not Available","2016","50096","1"
"ID","8","4","Información No Disponible","2016","50096","2"
"ID","8","5","Information Not Available","2016","50097","1"
"ID","8","5","Información No Disponible","2016","50097","2"
"ID","8","6","Information Not Available","2016","50098","1"
"ID","8","6","Información No Disponible","2016","50098","2"
"ID","13","1","Information Not Available","2016","50123","1"
"ID","13","1","Información No Disponible","2016","50123","2"
"ID","13","2","Information Not Available","2016","50124","1"
"ID","13","2","Información No Disponible","2016","50124","2"
"ID","13","3","Information Not Available","2016","50125","1"
"ID","13","3","Información No Disponible","2016","50125","2"
"ID","13","4","Information Not Available","2016","50126","1"
"ID","13","4","Información No Disponible","2016","50126","2"
"ID","13","5","Information Not Available","2016","50127","1"
"ID","13","5","Información No Disponible","2016","50127","2"
"ID","13","6","Information Not Available","2016","50128","1"
"ID","13","6","Información No Disponible","2016","50128","2"
"ID","14","1","Information Not Available","2016","50129","1"
"ID","14","1","Información No Disponible","2016","50129","2"
"ID","14","2","Information Not Available","2016","50130","1"
"ID","14","2","Información No Disponible","2016","50130","2"
"ID","14","3","Information Not Available","2016","50131","1"
"ID","14","3","Información No Disponible","2016","50131","2"
"MP","42","6","Information Not Available","2016","52000","1"
"MP","42","6","Información No Disponible","2016","52000","2"
"MS","1","1","Information Not Available","2016","52001","1"
"MS","1","1","Información No Disponible","2016","52001","2"
"MS","1","2","$70 - $123","2016","52002","1"
"MS","1","2","$70 - $123","2016","52002","2"
"MS","1","3","$70 - $147","2016","52003","1"
"MS","1","3","$70 - $147","2016","52003","2"
"MS","1","4","$70 - $174","2016","52004","1"
"MS","1","4","$70 - $174","2016","52004","2"
"MS","1","5","$70 - $198","2016","52005","1"
"MS","1","5","$70 - $198","2016","52005","2"
"MS","1","6","$70 - $198","2016","52006","1"
"MS","1","6","$70 - $198","2016","52006","2"
"MS","2","1","Information Not Available","2016","52007","1"
"MS","2","1","Información No Disponible","2016","52007","2"
"MS","2","2","$103 - $150","2016","52008","1"
"MS","2","2","$103 - $150","2016","52008","2"
"MS","2","3","$103 - $179","2016","52009","1"
"MS","2","3","$103 - $179","2016","52009","2"
"MS","2","4","$103 - $212","2016","52010","1"
"MS","2","4","$103 - $212","2016","52010","2"
"MS","2","5","$103 - $241","2016","52011","1"
"MS","2","5","$103 - $241","2016","52011","2"
"MS","2","6","$103 - $241","2016","52012","1"
"MS","2","6","$103 - $241","2016","52012","2"
"MS","3","1","Information Not Available","2016","52013","1"
"MS","3","1","Información No Disponible","2016","52013","2"
"MS","3","2","$127 - $171","2016","52014","1"
"MS","3","2","$127 - $171","2016","52014","2"
"MS","3","3","$127 - $203","2016","52015","1"
"MS","3","3","$127 - $203","2016","52015","2"
"MS","3","4","$127 - $245","2016","52016","1"
"MS","3","4","$127 - $245","2016","52016","2"
"MS","3","5","$127 - $278","2016","52017","1"
"MS","3","5","$127 - $278","2016","52017","2"
"MS","3","6","$127 - $278","2016","52018","1"
"MS","3","6","$127 - $278","2016","52018","2"
"MS","4","1","Information Not Available","2016","52019","1"
"MS","4","1","Información No Disponible","2016","52019","2"
"MS","4","2","$140 - $157","2016","52020","1"
"MS","4","2","$140 - $157","2016","52020","2"
"MS","4","3","$180 - $187","2016","52021","1"
"MS","4","3","$180 - $187","2016","52021","2"
"MS","4","4","$212 - $222","2016","52022","1"
"MS","4","4","$212 - $222","2016","52022","2"
"MS","4","5","$244 - $253","2016","52023","1"
"MS","4","5","$244 - $253","2016","52023","2"
"MS","4","6","$244 - $253","2016","52024","1"
"MS","4","6","$244 - $253","2016","52024","2"
"MS","6","1","Information Not Available","2016","52031","1"
"MS","6","1","Información No Disponible","2016","52031","2"
"MS","6","2","$127 - $178","2016","52032","1"
"MS","6","2","$127 - $178","2016","52032","2"
"MS","6","3","$127 - $209","2016","52033","1"
"MS","6","3","$127 - $209","2016","52033","2"
"MS","6","4","$127 - $250","2016","52034","1"
"MS","6","4","$127 - $250","2016","52034","2"
"MS","6","5","$127 - $282","2016","52035","1"
"MS","6","5","$127 - $282","2016","52035","2"
"MS","6","6","$127 - $282","2016","52036","1"
"MS","6","6","$127 - $282","2016","52036","2"
"MS","7","1","Information Not Available","2016","52037","1"
"MS","7","1","Información No Disponible","2016","52037","2"
"MS","7","2","$46","2016","52038","1"
"MS","7","2","$46","2016","52038","2"
"MS","7","3","$59","2016","52039","1"
"MS","7","3","$59","2016","52039","2"
"MS","7","4","$74","2016","52040","1"
"MS","7","4","$74","2016","52040","2"
"MS","7","5","$90","2016","52041","1"
"MS","7","5","$90","2016","52041","2"
"MS","7","6","$90","2016","52042","1"
"MS","7","6","$90","2016","52042","2"
"MS","8","1","Information Not Available","2016","52043","1"
"MS","8","1","Información No Disponible","2016","52043","2"
"MS","8","2","$129 - $149","2016","52044","1"
"MS","8","2","$129 - $149","2016","52044","2"
"MS","8","3","$157 - $180","2016","52045","1"
"ID","20","5","Información No Disponible","2016","50169","2"
"ID","20","6","Information Not Available","2016","50170","1"
"ID","20","6","Información No Disponible","2016","50170","2"
"ID","39","1","Information Not Available","2016","50195","1"
"ID","39","1","Información No Disponible","2016","50195","2"
"ID","39","2","$50 - $140","2016","50196","1"
"ID","39","2","$50 - $140","2016","50196","2"
"ID","39","3","Information Not Available","2016","50197","1"
"ID","39","3","Información No Disponible","2016","50197","2"
"ID","39","4","Information Not Available","2016","50198","1"
"ID","39","4","Información No Disponible","2016","50198","2"
"ID","39","5","Information Not Available","2016","50199","1"
"ID","39","5","Información No Disponible","2016","50199","2"
"ID","39","6","Information Not Available","2016","50200","1"
"ID","39","6","Información No Disponible","2016","50200","2"
"ID","40","1","Information Not Available","2016","50201","1"
"ID","40","1","Información No Disponible","2016","50201","2"
"ID","40","2","$85 - $164","2016","50202","1"
"ID","40","2","$85 - $164","2016","50202","2"
"ID","40","3","Information Not Available","2016","50203","1"
"ID","40","3","Información No Disponible","2016","50203","2"
"ID","40","4","Information Not Available","2016","50204","1"
"ID","40","4","Información No Disponible","2016","50204","2"
"ID","40","5","Information Not Available","2016","50205","1"
"ID","40","5","Información No Disponible","2016","50205","2"
"ID","40","6","Information Not Available","2016","50206","1"
"ID","40","6","Información No Disponible","2016","50206","2"
"ID","41","1","Information Not Available","2016","50207","1"
"ID","41","1","Información No Disponible","2016","50207","2"
"ID","41","2","Information Not Available","2016","50208","1"
"ID","41","2","Información No Disponible","2016","50208","2"
"ID","41","3","Information Not Available","2016","50209","1"
"ID","41","3","Información No Disponible","2016","50209","2"
"ID","41","4","Information Not Available","2016","50210","1"
"ID","41","4","Información No Disponible","2016","50210","2"
"ID","41","5","Information Not Available","2016","50211","1"
"ID","41","5","Información No Disponible","2016","50211","2"
"ID","41","6","Information Not Available","2016","50212","1"
"ID","41","6","Información No Disponible","2016","50212","2"
"ID","42","1","Information Not Available","2016","50213","1"
"ID","42","1","Información No Disponible","2016","50213","2"
"ID","42","2","Information Not Available","2016","50214","1"
"ID","42","2","Información No Disponible","2016","50214","2"
"ID","42","3","Information Not Available","2016","50215","1"
"ID","42","3","Información No Disponible","2016","50215","2"
"ID","42","4","Information Not Available","2016","50216","1"
"ID","42","4","Información No Disponible","2016","50216","2"
"ID","42","5","Information Not Available","2016","50217","1"
"ID","42","5","Información No Disponible","2016","50217","2"
"ID","42","6","Information Not Available","2016","50218","1"
"ID","42","6","Información No Disponible","2016","50218","2"
"IL","1","1","Information Not Available","2016","50219","1"
"IL","1","1","Información No Disponible","2016","50219","2"
"IL","1","2","$71 - $276","2016","50220","1"
"IL","1","2","$71 - $276","2016","50220","2"
"IL","1","3","Information Not Available","2016","50221","1"
"IL","1","3","Información No Disponible","2016","50221","2"
"IL","1","4","Information Not Available","2016","50222","1"
"IL","1","4","Información No Disponible","2016","50222","2"
"IL","1","5","Information Not Available","2016","50223","1"
"IL","1","5","Información No Disponible","2016","50223","2"
"IL","1","6","Information Not Available","2016","50224","1"
"IL","1","6","Información No Disponible","2016","50224","2"
"IL","2","1","Information Not Available","2016","50225","1"
"MD","15","6","Información No Disponible","2016","51184","2"
"MD","16","1","Information Not Available","2016","51185","1"
"MD","16","1","Información No Disponible","2016","51185","2"
"MD","16","2","Information Not Available","2016","51186","1"
"MD","16","2","Información No Disponible","2016","51186","2"
"MD","16","3","Information Not Available","2016","51187","1"
"MD","16","3","Información No Disponible","2016","51187","2"
"MD","16","4","Information Not Available","2016","51188","1"
"MD","16","4","Información No Disponible","2016","51188","2"
"MD","16","5","Information Not Available","2016","51189","1"
"MD","16","5","Información No Disponible","2016","51189","2"
"MD","16","6","Information Not Available","2016","51190","1"
"MD","16","6","Información No Disponible","2016","51190","2"
"MD","18","1","Information Not Available","2016","51197","1"
"MD","18","1","Información No Disponible","2016","51197","2"
"MD","18","2","Information Not Available","2016","51198","1"
"MD","18","2","Información No Disponible","2016","51198","2"
"MD","18","3","Information Not Available","2016","51199","1"
"MD","18","3","Información No Disponible","2016","51199","2"
"MD","18","4","Information Not Available","2016","51200","1"
"MD","18","4","Información No Disponible","2016","51200","2"
"MD","18","5","Information Not Available","2016","51201","1"
"MD","18","5","Información No Disponible","2016","51201","2"
"MD","18","6","Information Not Available","2016","51202","1"
"MD","18","6","Información No Disponible","2016","51202","2"
"MD","19","1","Information Not Available","2016","51203","1"
"MD","19","1","Información No Disponible","2016","51203","2"
"MD","19","2","Information Not Available","2016","51204","1"
"MD","19","2","Información No Disponible","2016","51204","2"
"MD","19","3","Information Not Available","2016","51205","1"
"MD","19","3","Información No Disponible","2016","51205","2"
"MD","19","4","Information Not Available","2016","51206","1"
"MD","19","4","Información No Disponible","2016","51206","2"
"MD","19","5","Information Not Available","2016","51207","1"
"MD","19","5","Información No Disponible","2016","51207","2"
"MD","19","6","Information Not Available","2016","51208","1"
"MD","19","6","Información No Disponible","2016","51208","2"
"MD","20","1","Information Not Available","2016","51209","1"
"MD","20","1","Información No Disponible","2016","51209","2"
"MD","20","2","Information Not Available","2016","51210","1"
"MD","20","2","Información No Disponible","2016","51210","2"
"MD","20","3","Information Not Available","2016","51211","1"
"MD","20","3","Información No Disponible","2016","51211","2"
"MD","20","4","Information Not Available","2016","51212","1"
"MD","20","4","Información No Disponible","2016","51212","2"
"MD","20","5","Information Not Available","2016","51213","1"
"MD","20","5","Información No Disponible","2016","51213","2"
"MD","20","6","Information Not Available","2016","51214","1"
"MD","20","6","Información No Disponible","2016","51214","2"
"MD","39","1","Information Not Available","2016","51239","1"
"MD","39","1","Información No Disponible","2016","51239","2"
"MD","39","2","$64 - $151","2016","51240","1"
"MD","39","2","$64 - $151","2016","51240","2"
"MD","39","3","Information Not Available","2016","51241","1"
"MD","39","3","Información No Disponible","2016","51241","2"
"MD","39","4","Information Not Available","2016","51242","1"
"MD","39","4","Información No Disponible","2016","51242","2"
"MD","39","5","Information Not Available","2016","51243","1"
"MD","39","5","Información No Disponible","2016","51243","2"
"MD","39","6","Information Not Available","2016","51244","1"
"MD","39","6","Información No Disponible","2016","51244","2"
"MD","40","1","Information Not Available","2016","51245","1"
"DE","40","2","$78 - $138","2016","49194","1"
"DE","40","2","$78 - $138","2016","49194","2"
"DE","40","3","Information Not Available","2016","49195","1"
"DE","40","3","Información No Disponible","2016","49195","2"
"DE","40","4","Information Not Available","2016","49196","1"
"DE","40","4","Información No Disponible","2016","49196","2"
"DE","40","5","Information Not Available","2016","49197","1"
"DE","40","5","Información No Disponible","2016","49197","2"
"DE","40","6","Information Not Available","2016","49198","1"
"DE","40","6","Información No Disponible","2016","49198","2"
"DE","41","1","Information Not Available","2016","49199","1"
"DE","41","1","Información No Disponible","2016","49199","2"
"DE","41","2","Information Not Available","2016","49200","1"
"DE","41","2","Información No Disponible","2016","49200","2"
"DE","41","3","Information Not Available","2016","49201","1"
"DE","41","3","Información No Disponible","2016","49201","2"
"DE","41","4","Information Not Available","2016","49202","1"
"DE","41","4","Información No Disponible","2016","49202","2"
"DE","41","5","Information Not Available","2016","49203","1"
"DE","41","5","Información No Disponible","2016","49203","2"
"DE","41","6","Information Not Available","2016","49204","1"
"DE","41","6","Información No Disponible","2016","49204","2"
"DE","42","1","Information Not Available","2016","49205","1"
"DE","42","1","Información No Disponible","2016","49205","2"
"DE","42","2","Information Not Available","2016","49206","1"
"DE","42","2","Información No Disponible","2016","49206","2"
"DE","42","3","Information Not Available","2016","49207","1"
"DE","42","3","Información No Disponible","2016","49207","2"
"DE","42","4","Information Not Available","2016","49208","1"
"DE","42","4","Información No Disponible","2016","49208","2"
"DE","42","5","Information Not Available","2016","49209","1"
"DE","42","5","Información No Disponible","2016","49209","2"
"DE","42","6","Information Not Available","2016","49210","1"
"DE","42","6","Información No Disponible","2016","49210","2"
"FL","1","1","Information Not Available","2016","49211","1"
"FL","1","1","Información No Disponible","2016","49211","2"
"FL","1","2","$150 - $363","2016","49212","1"
"FL","1","2","$150 - $363","2016","49212","2"
"FL","1","3","Information Not Available","2016","49213","1"
"FL","1","3","Información No Disponible","2016","49213","2"
"FL","1","4","Information Not Available","2016","49214","1"
"FL","1","4","Información No Disponible","2016","49214","2"
"FL","1","5","Information Not Available","2016","49215","1"
"FL","1","5","Información No Disponible","2016","49215","2"
"FL","1","6","Information Not Available","2016","49216","1"
"FL","1","6","Información No Disponible","2016","49216","2"
"FL","2","1","Information Not Available","2016","49217","1"
"FL","2","1","Información No Disponible","2016","49217","2"
"FL","2","2","$177 - $394","2016","49218","1"
"FL","2","2","$177 - $394","2016","49218","2"
"FL","2","3","Information Not Available","2016","49219","1"
"FL","2","3","Información No Disponible","2016","49219","2"
"FL","2","4","Information Not Available","2016","49220","1"
"FL","2","4","Información No Disponible","2016","49220","2"
"FL","2","5","Information Not Available","2016","49221","1"
"FL","2","5","Información No Disponible","2016","49221","2"
"FL","2","6","Information Not Available","2016","49222","1"
"FL","2","6","Información No Disponible","2016","49222","2"
"FL","3","1","Information Not Available","2016","49223","1"
"FL","3","1","Información No Disponible","2016","49223","2"
"FL","3","2","$205 - $500","2016","49224","1"
"FL","3","2","$205 - $500","2016","49224","2"
"FL","3","3","Information Not Available","2016","49225","1"
"FL","3","3","Información No Disponible","2016","49225","2"
"FL","3","4","Information Not Available","2016","49226","1"
"IL","8","4","Information Not Available","2016","50264","1"
"IL","8","4","Información No Disponible","2016","50264","2"
"IL","8","5","Information Not Available","2016","50265","1"
"IL","8","5","Información No Disponible","2016","50265","2"
"IL","8","6","Information Not Available","2016","50266","1"
"IL","8","6","Información No Disponible","2016","50266","2"
"IL","13","1","Information Not Available","2016","50291","1"
"IL","13","1","Información No Disponible","2016","50291","2"
"IL","13","2","Information Not Available","2016","50292","1"
"IL","13","2","Información No Disponible","2016","50292","2"
"IL","13","3","Information Not Available","2016","50293","1"
"IL","13","3","Información No Disponible","2016","50293","2"
"IL","13","4","Information Not Available","2016","50294","1"
"IL","13","4","Información No Disponible","2016","50294","2"
"IL","13","5","Information Not Available","2016","50295","1"
"IL","13","5","Información No Disponible","2016","50295","2"
"IL","13","6","Information Not Available","2016","50296","1"
"IL","13","6","Información No Disponible","2016","50296","2"
"IL","14","1","Information Not Available","2016","50297","1"
"IL","14","1","Información No Disponible","2016","50297","2"
"IL","14","2","Information Not Available","2016","50298","1"
"IL","14","2","Información No Disponible","2016","50298","2"
"IL","14","3","Information Not Available","2016","50299","1"
"IL","14","3","Información No Disponible","2016","50299","2"
"IL","14","4","Information Not Available","2016","50300","1"
"IL","14","4","Información No Disponible","2016","50300","2"
"IL","14","5","Information Not Available","2016","50301","1"
"IL","14","5","Información No Disponible","2016","50301","2"
"IL","14","6","Information Not Available","2016","50302","1"
"IL","14","6","Información No Disponible","2016","50302","2"
"IL","15","1","Information Not Available","2016","50303","1"
"IL","15","1","Información No Disponible","2016","50303","2"
"IL","15","2","Information Not Available","2016","50304","1"
"IL","15","2","Información No Disponible","2016","50304","2"
"IL","15","3","Information Not Available","2016","50305","1"
"IL","15","3","Información No Disponible","2016","50305","2"
"IL","15","4","Information Not Available","2016","50306","1"
"IL","15","4","Información No Disponible","2016","50306","2"
"IL","15","5","Information Not Available","2016","50307","1"
"IL","15","5","Información No Disponible","2016","50307","2"
"IL","15","6","Information Not Available","2016","50308","1"
"IL","15","6","Información No Disponible","2016","50308","2"
"IL","16","1","Information Not Available","2016","50309","1"
"IL","16","1","Información No Disponible","2016","50309","2"
"IL","16","2","Information Not Available","2016","50310","1"
"IL","16","2","Información No Disponible","2016","50310","2"
"IL","16","3","Information Not Available","2016","50311","1"
"IL","16","3","Información No Disponible","2016","50311","2"
"IL","16","4","Information Not Available","2016","50312","1"
"IL","16","4","Información No Disponible","2016","50312","2"
"IL","16","5","Information Not Available","2016","50313","1"
"IL","16","5","Información No Disponible","2016","50313","2"
"IL","16","6","Information Not Available","2016","50314","1"
"IL","16","6","Información No Disponible","2016","50314","2"
"IL","18","1","Information Not Available","2016","50321","1"
"IL","18","1","Información No Disponible","2016","50321","2"
"IL","18","2","Information Not Available","2016","50322","1"
"IL","18","2","Información No Disponible","2016","50322","2"
"IL","18","3","Information Not Available","2016","50323","1"
"IL","18","3","Información No Disponible","2016","50323","2"
"IL","18","4","Information Not Available","2016","50324","1"
"IL","18","4","Información No Disponible","2016","50324","2"
"IL","18","5","Information Not Available","2016","50325","1"
"FL","13","6","Información No Disponible","2016","49288","2"
"FL","14","1","Information Not Available","2016","49289","1"
"FL","14","1","Información No Disponible","2016","49289","2"
"FL","14","2","Information Not Available","2016","49290","1"
"FL","14","2","Información No Disponible","2016","49290","2"
"FL","14","3","Information Not Available","2016","49291","1"
"FL","14","3","Información No Disponible","2016","49291","2"
"FL","14","4","Information Not Available","2016","49292","1"
"FL","14","4","Información No Disponible","2016","49292","2"
"FL","14","5","Information Not Available","2016","49293","1"
"FL","14","5","Información No Disponible","2016","49293","2"
"FL","14","6","Information Not Available","2016","49294","1"
"FL","14","6","Información No Disponible","2016","49294","2"
"FL","15","1","Information Not Available","2016","49295","1"
"FL","15","1","Información No Disponible","2016","49295","2"
"FL","15","2","Information Not Available","2016","49296","1"
"FL","15","2","Información No Disponible","2016","49296","2"
"FL","15","3","Information Not Available","2016","49297","1"
"FL","15","3","Información No Disponible","2016","49297","2"
"FL","15","4","Information Not Available","2016","49298","1"
"FL","15","4","Información No Disponible","2016","49298","2"
"FL","15","5","Information Not Available","2016","49299","1"
"FL","15","5","Información No Disponible","2016","49299","2"
"FL","15","6","Information Not Available","2016","49300","1"
"FL","15","6","Información No Disponible","2016","49300","2"
"FL","16","1","Information Not Available","2016","49301","1"
"FL","16","1","Información No Disponible","2016","49301","2"
"FL","16","2","Information Not Available","2016","49302","1"
"FL","16","2","Información No Disponible","2016","49302","2"
"FL","16","3","Information Not Available","2016","49303","1"
"FL","16","3","Información No Disponible","2016","49303","2"
"FL","16","4","Information Not Available","2016","49304","1"
"FL","16","4","Información No Disponible","2016","49304","2"
"FL","16","5","Information Not Available","2016","49305","1"
"FL","16","5","Información No Disponible","2016","49305","2"
"FL","16","6","Information Not Available","2016","49306","1"
"FL","16","6","Información No Disponible","2016","49306","2"
"FL","18","1","Information Not Available","2016","49313","1"
"FL","18","1","Información No Disponible","2016","49313","2"
"FL","18","2","Information Not Available","2016","49314","1"
"FL","18","2","Información No Disponible","2016","49314","2"
"FL","18","3","Information Not Available","2016","49315","1"
"FL","18","3","Información No Disponible","2016","49315","2"
"FL","18","4","Information Not Available","2016","49316","1"
"FL","18","4","Información No Disponible","2016","49316","2"
"FL","18","5","Information Not Available","2016","49317","1"
"FL","18","5","Información No Disponible","2016","49317","2"
"FL","18","6","Information Not Available","2016","49318","1"
"FL","18","6","Información No Disponible","2016","49318","2"
"FL","19","1","Information Not Available","2016","49319","1"
"FL","19","1","Información No Disponible","2016","49319","2"
"FL","19","2","Information Not Available","2016","49320","1"
"FL","19","2","Información No Disponible","2016","49320","2"
"FL","19","3","Information Not Available","2016","49321","1"
"FL","19","3","Información No Disponible","2016","49321","2"
"FL","19","4","Information Not Available","2016","49322","1"
"FL","19","4","Información No Disponible","2016","49322","2"
"FL","19","5","Information Not Available","2016","49323","1"
"FL","19","5","Información No Disponible","2016","49323","2"
"FL","19","6","Information Not Available","2016","49324","1"
"FL","19","6","Información No Disponible","2016","49324","2"
"FL","20","1","Information Not Available","2016","49325","1"
"FL","20","1","Información No Disponible","2016","49325","2"
"NY","19","4","Información No Disponible","2016","53624","2"
"NY","19","5","Information Not Available","2016","53625","1"
"NY","19","5","Información No Disponible","2016","53625","2"
"NY","19","6","Information Not Available","2016","53626","1"
"NY","19","6","Información No Disponible","2016","53626","2"
"NY","20","1","Information Not Available","2016","53627","1"
"NY","20","1","Información No Disponible","2016","53627","2"
"NY","20","2","Information Not Available","2016","53628","1"
"NY","20","2","Información No Disponible","2016","53628","2"
"NY","20","3","Information Not Available","2016","53629","1"
"NY","20","3","Información No Disponible","2016","53629","2"
"NY","20","4","Information Not Available","2016","53630","1"
"NY","20","4","Información No Disponible","2016","53630","2"
"NY","20","5","Information Not Available","2016","53631","1"
"NY","20","5","Información No Disponible","2016","53631","2"
"NY","20","6","Information Not Available","2016","53632","1"
"NY","20","6","Información No Disponible","2016","53632","2"
"NY","39","1","Information Not Available","2016","53657","1"
"NY","39","1","Información No Disponible","2016","53657","2"
"NY","39","2","$69 - $175","2016","53658","1"
"NY","39","2","$69 - $175","2016","53658","2"
"NY","39","3","Information Not Available","2016","53659","1"
"NY","39","3","Información No Disponible","2016","53659","2"
"NY","39","4","Information Not Available","2016","53660","1"
"NY","39","4","Información No Disponible","2016","53660","2"
"NY","39","5","Information Not Available","2016","53661","1"
"NY","39","5","Información No Disponible","2016","53661","2"
"NY","39","6","Information Not Available","2016","53662","1"
"NY","39","6","Información No Disponible","2016","53662","2"
"NY","40","1","Information Not Available","2016","53663","1"
"NY","40","1","Información No Disponible","2016","53663","2"
"NY","40","2","$127 - $250","2016","53664","1"
"NY","40","2","$127 - $250","2016","53664","2"
"NY","40","3","Information Not Available","2016","53665","1"
"NY","40","3","Información No Disponible","2016","53665","2"
"NY","40","4","Information Not Available","2016","53666","1"
"NY","40","4","Información No Disponible","2016","53666","2"
"NY","40","5","Information Not Available","2016","53667","1"
"NY","40","5","Información No Disponible","2016","53667","2"
"NY","40","6","Information Not Available","2016","53668","1"
"NY","40","6","Información No Disponible","2016","53668","2"
"NY","41","1","Information Not Available","2016","53669","1"
"NY","41","1","Información No Disponible","2016","53669","2"
"NY","41","2","Information Not Available","2016","53670","1"
"NY","41","2","Información No Disponible","2016","53670","2"
"NY","41","3","Information Not Available","2016","53671","1"
"NY","41","3","Información No Disponible","2016","53671","2"
"NY","41","4","Information Not Available","2016","53672","1"
"NY","41","4","Información No Disponible","2016","53672","2"
"NY","41","5","Information Not Available","2016","53673","1"
"NY","41","5","Información No Disponible","2016","53673","2"
"NY","41","6","Information Not Available","2016","53674","1"
"NY","41","6","Información No Disponible","2016","53674","2"
"NY","42","1","Information Not Available","2016","53675","1"
"NY","42","1","Información No Disponible","2016","53675","2"
"NY","42","2","Information Not Available","2016","53676","1"
"NY","42","2","Información No Disponible","2016","53676","2"
"NY","42","3","Information Not Available","2016","53677","1"
"NY","42","3","Información No Disponible","2016","53677","2"
"NY","42","4","Information Not Available","2016","53678","1"
"NY","42","4","Información No Disponible","2016","53678","2"
"NY","42","5","Information Not Available","2016","53679","1"
"NY","42","5","Información No Disponible","2016","53679","2"
"KY","46","6","Information Not Available","2016","60706","1"
"KY","46","6","Información No Disponible","2016","60706","2"
"LA","45","1","Information Not Available","2016","60707","1"
"LA","45","1","Información No Disponible","2016","60707","2"
"LA","45","2","Information Not Available","2016","60708","1"
"LA","45","2","Información No Disponible","2016","60708","2"
"LA","45","3","Information Not Available","2016","60709","1"
"LA","45","3","Información No Disponible","2016","60709","2"
"LA","45","4","Information Not Available","2016","60710","1"
"LA","45","4","Información No Disponible","2016","60710","2"
"LA","45","5","Information Not Available","2016","60711","1"
"LA","45","5","Información No Disponible","2016","60711","2"
"LA","45","6","Information Not Available","2016","60712","1"
"LA","45","6","Información No Disponible","2016","60712","2"
"LA","46","1","Information Not Available","2016","60713","1"
"LA","46","1","Información No Disponible","2016","60713","2"
"LA","46","2","Information Not Available","2016","60714","1"
"LA","46","2","Información No Disponible","2016","60714","2"
"LA","46","3","Information Not Available","2016","60715","1"
"LA","46","3","Información No Disponible","2016","60715","2"
"LA","46","4","Information Not Available","2016","60716","1"
"LA","46","4","Información No Disponible","2016","60716","2"
"LA","46","5","Information Not Available","2016","60717","1"
"LA","46","5","Información No Disponible","2016","60717","2"
"LA","46","6","Information Not Available","2016","60718","1"
"LA","46","6","Información No Disponible","2016","60718","2"
"MD","45","1","Information Not Available","2016","60725","1"
"MD","45","1","Información No Disponible","2016","60725","2"
"MD","45","2","Information Not Available","2016","60726","1"
"MD","45","2","Información No Disponible","2016","60726","2"
"MD","45","3","Information Not Available","2016","60727","1"
"MD","45","3","Información No Disponible","2016","60727","2"
"MD","45","4","Information Not Available","2016","60728","1"
"MD","45","4","Información No Disponible","2016","60728","2"
"MD","45","5","Information Not Available","2016","60729","1"
"MD","45","5","Información No Disponible","2016","60729","2"
"MD","45","6","Information Not Available","2016","60730","1"
"MD","45","6","Información No Disponible","2016","60730","2"
