"zip_code","county_name","state_name","name","addrs1","city","abbrev","zip","web_addr","textcond","sp_textcond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"12589","ULSTER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12590","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12592","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12594","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12601","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12602","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12603","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12604","DUTCHESS","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12701","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12719","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12720","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12721","ORANGE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12721","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12722","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12723","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12724","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12725","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12725","ULSTER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12726","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12727","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12729","ORANGE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12732","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12733","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12734","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12736","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12737","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12738","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12740","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12740","ULSTER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12741","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12742","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12743","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12745","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12746","ORANGE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12747","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12748","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12749","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12750","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12751","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12752","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12754","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12758","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12758","ULSTER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12759","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12760","DELAWARE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12760","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12762","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12763","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12764","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12765","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12766","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12767","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12768","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12769","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12770","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12771","ORANGE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12775","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12776","DELAWARE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12776","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12777","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12778","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12779","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12780","ORANGE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12780","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12781","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12783","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12784","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12785","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12786","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12787","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12788","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12788","ULSTER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12789","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12790","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12791","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12792","SULLIVAN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12801","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12803","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12804","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12808","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12809","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12810","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12811","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12812","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12814","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12815","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12816","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12817","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12819","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12820","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12821","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12822","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12823","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12824","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12827","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12828","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12828","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12831","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12832","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12833","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12834","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12835","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12836","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12837","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12838","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12839","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12841","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12842","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12843","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12844","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12845","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12846","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12847","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12848","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12849","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12850","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12851","ESSEX","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12852","ESSEX","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12853","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12854","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12855","ESSEX","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12856","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12857","ESSEX","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12858","ESSEX","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12859","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12860","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12861","WASHINGTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12862","WARREN","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
"12863","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 08  2013"
