"StateName","Org_ID","Name","Phone","Ext"
"Wisconsin","957","Combined Insurance Company of America","8005445531",""
"West Virginia","957","Combined Insurance Company of America","8002254500",""
"Wyoming","957","Combined Insurance Company of America","8005445531",""
"California - Northern & Central","958","Blue Shield of California","8002482341",""
"California - Southern","958","Blue Shield of California","8002482341",""
"New Hampshire","965","Anthem Health Plans of New Hampshire  Inc.","8002321261",""
"Louisiana","966","Blue Cross Blue Shield of Louisiana","8002583365",""
"South Carolina","975","Blue Cross Blue Shield of South Carolina","8004440030",""
"Tennessee","977","Blue Cross Blue Shield of Tennessee","8662101522",""
"Georgia","985","Blue Cross Blue Shield of Georgia","8007188831",""
"Arizona","1001","Aetna Life Insurance Co","8886246290",""
"California - Northern & Central","1001","Aetna Life Insurance Co","8886246290",""
"California - Southern","1001","Aetna Life Insurance Co","8886246290",""
"Colorado","1001","Aetna Life Insurance Co","8776246290",""
"Delaware","1001","Aetna Life Insurance Co","8886246290",""
"Florida - Northern","1001","Aetna Life Insurance Co","8886246290",""
"Florida - Southern","1001","Aetna Life Insurance Co","8886246290",""
"Georgia","1001","Aetna Life Insurance Co","8602730123",""
"Iowa","1001","Aetna Life Insurance Co","8003456002",""
"Illinois","1001","Aetna Life Insurance Co","8002644000",""
"Kansas","1001","Aetna Life Insurance Co","8602730123",""
"Kentucky","1001","Aetna Life Insurance Co","8003456022",""
"Maryland","1001","Aetna Life Insurance Co","8886246290",""
"Michigan","1001","Aetna Life Insurance Co","8008723862",""
"Montana","1001","Aetna Life Insurance Co","8002644000",""
"North Carolina","1001","Aetna Life Insurance Co","8886246290",""
"North Dakota","1001","Aetna Life Insurance Co","8602730123",""
"Nebraska","1001","Aetna Life Insurance Co","8882471028",""
"New Jersey","1001","Aetna Life Insurance Co","8003456022",""
"Nevada","1001","Aetna Life Insurance Co","8886246290",""
"New York - Upstate","1001","Aetna Life Insurance Co","8003456022",""
"New York - New York City Vicinity","1001","Aetna Life Insurance Co","8003456022",""
"Ohio - Western & Southern","1001","Aetna Life Insurance Co","8002644000",""
"Ohio - Eastern","1001","Aetna Life Insurance Co","8002644000",""
"Oklahoma","1001","Aetna Life Insurance Co","8002644000",""
"Oregon","1001","Aetna Life Insurance Co","8886246290",""
"Pennsylvania","1001","Aetna Life Insurance Co","8003456022",""
"South Carolina","1001","Aetna Life Insurance Co","8003456022",""
"South Dakota","1001","Aetna Life Insurance Co","8004454254",""
"Tennessee","1001","Aetna Life Insurance Co","8002644000",""
"Texas - Eastern & Southern","1001","Aetna Life Insurance Co","8602730123",""
"Texas - Northern & Western","1001","Aetna Life Insurance Co","8602730123",""
"Virginia","1001","Aetna Life Insurance Co","8006246290",""
"Wisconsin","1001","Aetna Life Insurance Co","8886246290",""
"West Virginia","1001","Aetna Life Insurance Co","8008723862",""
"Michigan","1005","Assurity Life Insurance Co","8008690355",""
"Indiana","1008","Central Reserve Life Insurance Company","8009458554",""
"Mississippi","1008","Central Reserve Life Insurance Company","8664594272",""
"South Carolina","1008","Central Reserve Life Insurance Company","8009458554",""
"Michigan","1015","Federated Mutual Insurance Co","8005330472",""
"Idaho","1037","Woodmen Accident & Life Co","8772233666",""
"Pennsylvania","1040","UPMC Health Plan","8773813765",""
"Maine","1044","Anthem Blue Cross Blue Shield of ME","8005850099",""
"Ohio - Western & Southern","1056","Medical Mutual of Ohio","8003825729",""
"Ohio - Eastern","1056","Medical Mutual of Ohio","8003825729",""
"New York - Upstate","1071","Excellus Health Plan  Inc. (dba Univera HealthCare)","8006591986",""
"New York - New York City Vicinity","1071","Excellus Health Plan  Inc. (dba Univera HealthCare)","8006591986",""
"North Dakota","1072","Noridian Mutual Insurance Company (Blue Cross Blue Shield of North Dakota)","8003424718",""
"Ohio - Western & Southern","1073","Anthem Blue Cross Blue Shield of OH","8553069356",""
"Ohio - Eastern","1073","Anthem Blue Cross Blue Shield of OH","8553069356",""
"Oregon","1074","Health Net Health Plan of Oregon","8778460774",""
"Oregon","1075","LifeWise Health Plan of Oregon","8002901278",""
"Alabama","1077","Sterling Investors Life Insurance","8778966434",""
"Florida - Northern","1077","Sterling Investors Life Insurance","8003210102",""
"Florida - Southern","1077","Sterling Investors Life Insurance","8003210102",""
"Georgia","1077","Sterling Investors Life Insurance","8778966434",""
"Iowa","1077","Sterling Investors Life Insurance","8778966434",""
"Illinois","1077","Sterling Investors Life Insurance","8778966434",""
"Indiana","1077","Sterling Investors Life Insurance","8778966434",""
"Kentucky","1077","Sterling Investors Life Insurance","8883771966",""
"Louisiana","1077","Sterling Investors Life Insurance","8778966434",""
"Missouri","1077","Sterling Investors Life Insurance","8003210102",""
"Mississippi","1077","Sterling Investors Life Insurance","8778966434",""
"Montana","1077","Sterling Investors Life Insurance","8778966434",""
"New Mexico","1077","Sterling Investors Life Insurance","8883771966",""
"Nevada","1077","Sterling Investors Life Insurance","8778966434",""
"Oklahoma","1077","Sterling Investors Life Insurance","8778966434",""
"Oregon","1077","Sterling Investors Life Insurance","8778966434",""
"South Dakota","1077","Sterling Investors Life Insurance","8778966434",""
"Tennessee","1077","Sterling Investors Life Insurance","8778966434",""
"West Virginia","1077","Sterling Investors Life Insurance","8778966434",""
"Colorado","1078","Anthem Blue Cross Blue Shield","8778313000",""
"Virginia","1078","Anthem Blue Cross Blue Shield","8009162583",""
"Kentucky","1079","Anthem Health Plans of Kentucky  Inc.","8887553065",""
"Indiana","1080","Pennsylvania Life Insurance Company","8002757366",""
"South Carolina","1080","Pennsylvania Life Insurance Company","8002757366",""
"Minnesota","1081","Health Partners Senior Health Advantage","8772477015",""
"Minnesota","1082","Medica Select Solution","8009065432",""
"Mississippi","1084","Hartford Life Insurance Company","8002464819",""
"New York - Upstate","1084","Hartford Life Insurance Company","8007177410",""
"New York - New York City Vicinity","1084","Hartford Life Insurance Company","8007177410",""
"Wisconsin","1086","Dean Health Plan","8884223326",""
"Wisconsin","1088","Group Health Cooperative of South Central Wisconsin","8006054327",""
"Wisconsin","1089","MercyCare Insurance Company","8008952421",""
"Georgia","1093","PacifiCare Life and Health Insurance Co./Secure Horizons","7142263361",""
"Michigan","1093","PacifiCare Life and Health Insurance Co./Secure Horizons","8006248822",""
"Mississippi","1093","PacifiCare Life and Health Insurance Co./Secure Horizons","8667444543",""
"South Carolina","1093","PacifiCare Life and Health Insurance Co./Secure Horizons","8009244727",""
"Michigan","1096","Physicians Life Insurance Company","8004698138",""
"Mississippi","1096","Physicians Life Insurance Company","8002289100",""
"South Carolina","1096","Physicians Life Insurance Company","8002289100",""
"Indiana","1099","Continental Life Insurance Co.","8002644000",""
"Oregon","1099","Continental Life Insurance Co.","8002644000",""
"Rhode Island","1099","Continental Life Insurance Co.","8888754463",""
"Idaho","1104","Blue Cross of Idaho","8884922583",""
"Wisconsin","1107","Health Tradition Health Plan","8884593020",""
"Wisconsin","1108","Physicians Plus Insurance Corporation","8005455015",""
"Wisconsin","1110","Security Health Plan of Wisconsin  Inc.","8004722363",""
"Wisconsin","1111","Unity Health Plans Insurance Corp.","8003623310",""
"Illinois","1114","Blue Cross Blue Shield of Illinois","8006463000",""
"Mississippi","1117","Midwestern United Life Insurance Company","7709805100",""
"Michigan","1119","Nationwide Health Plans (Group)","8776696877",""
"Utah","1133","Educators Mutual Insurance Association","8006625851",""
"Alaska","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"California - Northern & Central","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"California - Southern","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"Delaware","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8003626900",""
"Florida - Northern","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"Florida - Southern","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"Hawaii","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"Idaho","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8886680335",""
"Kansas","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8005279027",""
"Missouri","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272","2"
"North Dakota","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","3193558511",""
"New Jersey","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"New Mexico","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8007972643",""
"Nevada","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8662059120",""
"Oregon","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"Pennsylvania","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","3193558511",""
"Washington","1138","Stonebridge Life Insurance Company (formerly JC Penney Life Insurance Company)","8882729272",""
"Michigan","1142","Blue Cross Blue Shield of Michigan","8004854415",""
"Arizona","1143","Unified Life Insurance Company","8774924678",""
"Iowa","1143","Unified Life Insurance Company","8002374463",""
"Kansas","1143","Unified Life Insurance Company","8002374463",""
"Missouri","1143","Unified Life Insurance Company","8002374463",""
"Mississippi","1143","Unified Life Insurance Company","8002374463",""
"North Carolina","1143","Unified Life Insurance Company","8002374463",""
"Wisconsin","1143","Unified Life Insurance Company","8778072143",""
"Arkansas","1144","Companion Life Insurance Co.","8007530404",""
"Nebraska","1144","Companion Life Insurance Co.","8882200466",""
"Pennsylvania","1144","Companion Life Insurance Co.","8032645704",""
"Tennessee","1144","Companion Life Insurance Co.","8007530404",""
"South Carolina","1147","Provident American Life and Health Insurance Co.","8007535133",""
"South Dakota","1151","Avera Select","8773224885",""
"Vermont","1152","State Farm","",""
"Pennsylvania","1154","Highmark  Inc. d/b/a Highmark Blue Shield","8005495642",""
"Illinois","1164","Health Alliance Medical Plans","8883829771",""
"Indiana","1166","GE Casualty Insurance Company","8002530856",""
"Michigan","1173","Trustmark Life Insurance Company","8009188877",""
"Indiana","1174","Great American Life Insurance Company","8008802745",""
"Michigan","1174","Great American Life Insurance Company","8884978556",""
"South Carolina","1174","Great American Life Insurance Company","8008802745",""
"West Virginia","1174","Great American Life Insurance Company","8008543649","11745"
"South Dakota","1175","Avera Health Plans","8773224885",""
"Delaware","1182","United World Life Insurance Company","8006672937",""
"Georgia","1182","United World Life Insurance Company","4023427600",""
"Kansas","1182","United World Life Insurance Company","8778450892",""
"Kentucky","1182","United World Life Insurance Company","8778450892",""
"Michigan","1182","United World Life Insurance Company","8007756000",""
"Minnesota","1182","United World Life Insurance Company","8007756000",""
"Missouri","1182","United World Life Insurance Company","8002289999",""
"North Dakota","1182","United World Life Insurance Company","4023427600",""
"New Mexico","1182","United World Life Insurance Company","8778450892",""
"Pennsylvania","1182","United World Life Insurance Company","8778450892",""
"South Carolina","1182","United World Life Insurance Company","8778450892",""
"West Virginia","1182","United World Life Insurance Company","8007756000",""
"Wyoming","1182","United World Life Insurance Company","8778450892",""
"Montana","1183","New West Health Services","8888738049",""
"Oklahoma","1184","Community Care 65","8006428065",""
"Georgia","1185","Royal Neighbors of America","3097884561",""
"Iowa","1185","Royal Neighbors of America","8005682382",""
"Illinois","1185","Royal Neighbors of America","8005682382",""
"Indiana","1185","Royal Neighbors of America","8668456665",""
"Michigan","1185","Royal Neighbors of America","8007704561",""
"Minnesota","1185","Royal Neighbors of America","8005682382",""
"Mississippi","1185","Royal Neighbors of America","8778158877",""
"Nebraska","1185","Royal Neighbors of America","8006274762",""
"Nevada","1185","Royal Neighbors of America","8005682382",""
"Oklahoma","1185","Royal Neighbors of America","8005682382",""
"Pennsylvania","1185","Royal Neighbors of America","8772174040",""
"Tennessee","1185","Royal Neighbors of America","8005682382",""
"West Virginia","1185","Royal Neighbors of America","3097884561",""
"Alaska","1186","Loyal American Life Insurance Company","8664594272",""
"Alabama","1186","Loyal American Life Insurance Company","8664594272",""
"Arkansas","1186","Loyal American Life Insurance Company","8006336752",""
"Arizona","1186","Loyal American Life Insurance Company","8664594272",""
"California - Northern & Central","1186","Loyal American Life Insurance Company","8664594272",""
"California - Southern","1186","Loyal American Life Insurance Company","8664594272",""
"Colorado","1186","Loyal American Life Insurance Company","8664594272",""
"Connecticut","1186","Loyal American Life Insurance Company","8664594272",""
"Hawaii","1186","Loyal American Life Insurance Company","8772290293","6753"
"Iowa","1186","Loyal American Life Insurance Company","8006336752",""
"Idaho","1186","Loyal American Life Insurance Company","8004594272",""
"Indiana","1186","Loyal American Life Insurance Company","8006336752",""
"Kansas","1186","Loyal American Life Insurance Company","8006336752",""
"Kentucky","1186","Loyal American Life Insurance Company","8006336752",""
"Louisiana","1186","Loyal American Life Insurance Company","8664594272",""
"Maine","1186","Loyal American Life Insurance Company","8664594272",""
"Minnesota","1186","Loyal American Life Insurance Company","8664594272",""
"Missouri","1186","Loyal American Life Insurance Company","8006336752",""
"Mississippi","1186","Loyal American Life Insurance Company","8006336752",""
"Montana","1186","Loyal American Life Insurance Company","8664594272",""
"North Carolina","1186","Loyal American Life Insurance Company","8664594272",""
"North Dakota","1186","Loyal American Life Insurance Company","8006336752",""
"New Hampshire","1186","Loyal American Life Insurance Company","8006336752",""
"New Jersey","1186","Loyal American Life Insurance Company","8664594272",""
"New Mexico","1186","Loyal American Life Insurance Company","8664594272",""
"Ohio - Western & Southern","1186","Loyal American Life Insurance Company","8664594272",""
"Ohio - Eastern","1186","Loyal American Life Insurance Company","8664594272",""
"Oklahoma","1186","Loyal American Life Insurance Company","8006336752",""
"Oregon","1186","Loyal American Life Insurance Company","8664594272",""
"Pennsylvania","1186","Loyal American Life Insurance Company","8006336752",""
"Tennessee","1186","Loyal American Life Insurance Company","8006336752",""
"Texas - Eastern & Southern","1186","Loyal American Life Insurance Company","8664594272",""
"Texas - Northern & Western","1186","Loyal American Life Insurance Company","8664594272",""
"Utah","1186","Loyal American Life Insurance Company","8006336752",""
"Virginia","1186","Loyal American Life Insurance Company","8664594272",""
"Washington","1186","Loyal American Life Insurance Company","8664594272",""
"West Virginia","1186","Loyal American Life Insurance Company","8006336752",""
"Wyoming","1186","Loyal American Life Insurance Company","8006336752",""
"Kansas","1190","Conventry Health Care of Kansas","8004311211",""
"Michigan","1191","Paramount Insurance Company","8004623589",""
"Ohio - Western & Southern","1191","Paramount Insurance Company","8888910707",""
"Ohio - Eastern","1191","Paramount Insurance Company","8888910707",""
"Alabama","1192","Assured Life Association","8772333666",""
"Arkansas","1192","Assured Life Association","8007779777",""
"Arizona","1192","Assured Life Association","8772233666",""
"Colorado","1192","Assured Life Association","8772233666",""
"Georgia","1192","Assured Life Association","8003452827",""
"Iowa","1192","Assured Life Association","8772233666",""
"Illinois","1192","Assured Life Association","8772233666",""
"Louisiana","1192","Assured Life Association","8772233666",""
"Montana","1192","Assured Life Association","8772233666",""
"Nebraska","1192","Assured Life Association","8553941850",""
"Ohio - Western & Southern","1192","Assured Life Association","8772233666",""
"Ohio - Eastern","1192","Assured Life Association","8772233666",""
"Oklahoma","1192","Assured Life Association","8772233666",""
"Oregon","1192","Assured Life Association","8772233666",""
"Pennsylvania","1192","Assured Life Association","8007779777",""
"Tennessee","1192","Assured Life Association","8007779777",""
"Texas - Eastern & Southern","1192","Assured Life Association","8772233666",""
"Texas - Northern & Western","1192","Assured Life Association","8772233666",""
"Utah","1192","Assured Life Association","8007779777",""
"Virginia","1192","Assured Life Association","8772233666",""
"Washington","1192","Assured Life Association","8883977786",""
"West Virginia","1192","Assured Life Association","3037929777",""
"Arkansas","1193","Marquette National Life Insurance","8009348203",""
"Arizona","1193","Marquette National Life Insurance","8009348203",""
"Iowa","1193","Marquette National Life Insurance","8009348203",""
"Indiana","1193","Marquette National Life Insurance","8009348203",""
"Kansas","1193","Marquette National Life Insurance","8889487086",""
"Kentucky","1193","Marquette National Life Insurance","9543548647",""
"Louisiana","1193","Marquette National Life Insurance","8009348203",""
"Missouri","1193","Marquette National Life Insurance","8009348203",""
"Mississippi","1193","Marquette National Life Insurance","4079958000",""
"Oklahoma","1193","Marquette National Life Insurance","8009348203",""
"Oregon","1193","Marquette National Life Insurance","8009348203",""
"Pennsylvania","1193","Marquette National Life Insurance","8009348203",""
"Tennessee","1193","Marquette National Life Insurance","8009348203",""
"Texas - Eastern & Southern","1193","Marquette National Life Insurance","8009348203",""
"Texas - Northern & Western","1193","Marquette National Life Insurance","8009348203",""
"Wisconsin","1193","Marquette National Life Insurance","8009348203",""
"West Virginia","1193","Marquette National Life Insurance","8002756667",""
"Arizona","1196","Shenandoah Life Insurance Company","8554069085",""
"Indiana","1196","Shenandoah Life Insurance Company","8008485433",""
"Kansas","1196","Shenandoah Life Insurance Company","8008485433",""
"Michigan","1196","Shenandoah Life Insurance Company","8008485433",""
"Nebraska","1196","Shenandoah Life Insurance Company","8008485433",""
"New Jersey","1196","Shenandoah Life Insurance Company","8554069085",""
"New Mexico","1196","Shenandoah Life Insurance Company","8008485433",""
"Ohio - Western & Southern","1196","Shenandoah Life Insurance Company","8554069085",""
"Ohio - Eastern","1196","Shenandoah Life Insurance Company","8554069085",""
"Virginia","1196","Shenandoah Life Insurance Company","8554069085",""
"Colorado","1197","Woodman of the World","8772233666",""
"Montana","1197","Woodman of the World","8772233666",""
"Oregon","1197","Woodman of the World","8772233666",""
"Utah","1197","Woodman of the World","8007779777",""
"Washington","1197","Woodman of the World","8883977786",""
"Alabama","1198","American Continental Insurance Company","8002644000",""
"Arkansas","1198","American Continental Insurance Company","5163771300",""
"Arizona","1198","American Continental Insurance Company","8002644000",""
"Illinois","1198","American Continental Insurance Company","8002644000",""
"Kansas","1198","American Continental Insurance Company","8002644000",""
"Kentucky","1198","American Continental Insurance Company","9543848647",""
"Michigan","1198","American Continental Insurance Company","8002644000",""
"Missouri","1198","American Continental Insurance Company","8002644000",""
"Mississippi","1198","American Continental Insurance Company","8002644000",""
"Montana","1198","American Continental Insurance Company","8002644000",""
"North Carolina","1198","American Continental Insurance Company","8002644000",""
"North Dakota","1198","American Continental Insurance Company","8002644000",""
"Nebraska","1198","American Continental Insurance Company","8002644000",""
"New Mexico","1198","American Continental Insurance Company","8009244727",""
"Nevada","1198","American Continental Insurance Company","8002644000",""
"Ohio - Western & Southern","1198","American Continental Insurance Company","8002644000",""
"Ohio - Eastern","1198","American Continental Insurance Company","8002644000",""
"Oklahoma","1198","American Continental Insurance Company","8002644000",""
"Pennsylvania","1198","American Continental Insurance Company","8002644000",""
"South Carolina","1198","American Continental Insurance Company","8002644000",""
"South Dakota","1198","American Continental Insurance Company","8002644000",""
"Tennessee","1198","American Continental Insurance Company","8002644000",""
"Virginia","1198","American Continental Insurance Company","8002644000",""
"Wisconsin","1198","American Continental Insurance Company","8002644000",""
"Wyoming","1198","American Continental Insurance Company","8002644000",""
"Kentucky","1199","Humana Insurance Company of Kentucky","8883108482",""
"Louisiana","1200","Humana Health Benefit Plan of Louisiana  Inc.","8008727294",""
"North Dakota","1200","Humana Health Benefit Plan of Louisiana  Inc.","5025801000",""
"Arkansas","1201","Puritan Life Insurance Co (formerly Admiral Life Insurance of America)","8663989305",""
"Georgia","1201","Puritan Life Insurance Co (formerly Admiral Life Insurance of America)","8009871593",""
"Indiana","1201","Puritan Life Insurance Co (formerly Admiral Life Insurance of America)","8773449784",""
"Missouri","1201","Puritan Life Insurance Co (formerly Admiral Life Insurance of America)","8663989305","7318"
"North Dakota","1201","Puritan Life Insurance Co (formerly Admiral Life Insurance of America)","8008971593",""
"New Mexico","1201","Puritan Life Insurance Co (formerly Admiral Life Insurance of America)","8003287305",""
"Iowa","1202","Sanford Health Plan","8886059277",""
"Minnesota","1202","Sanford Health Plan","8004374010",""
"North Dakota","1202","Sanford Health Plan","8886059277",""
"South Dakota","1202","Sanford Health Plan","8885354831",""
"Colorado","1205","Rocky Mountain Health Care Options","8778313000",""
"Nevada","1205","Rocky Mountain Health Care Options","8778313000",""
"Ohio - Western & Southern","1206","The Health Plan","8778477915",""
"Ohio - Eastern","1206","The Health Plan","8778477915",""
"West Virginia","1206","The Health Plan","8773009488",""
"Alabama","1208","United of Omaha Life Insurance Company","8776672937",""
"Arkansas","1208","United of Omaha Life Insurance Company","8007756000",""
"Arizona","1208","United of Omaha Life Insurance Company","8006672937",""
"Georgia","1208","United of Omaha Life Insurance Company","4023427600",""
"Indiana","1208","United of Omaha Life Insurance Company","8002289999",""
"Kentucky","1208","United of Omaha Life Insurance Company","8006672937",""
"Louisiana","1208","United of Omaha Life Insurance Company","8003543289",""
"Maine","1208","United of Omaha Life Insurance Company","8777780829",""
"Michigan","1208","United of Omaha Life Insurance Company","8007756000",""
"Montana","1208","United of Omaha Life Insurance Company","8006672937",""
"North Carolina","1208","United of Omaha Life Insurance Company","8006672937",""
"North Dakota","1208","United of Omaha Life Insurance Company","8003543289",""
"New Hampshire","1208","United of Omaha Life Insurance Company","8778450892",""
"New Jersey","1208","United of Omaha Life Insurance Company","8002289999",""
"Oklahoma","1208","United of Omaha Life Insurance Company","8006672937",""
"Oregon","1208","United of Omaha Life Insurance Company","8006672937",""
"Pennsylvania","1208","United of Omaha Life Insurance Company","8007756000",""
"South Dakota","1208","United of Omaha Life Insurance Company","8002289999",""
"Tennessee","1208","United of Omaha Life Insurance Company","8778450892",""
"Texas - Eastern & Southern","1208","United of Omaha Life Insurance Company","8003082318",""
"Texas - Northern & Western","1208","United of Omaha Life Insurance Company","8003082318",""
"Utah","1208","United of Omaha Life Insurance Company","8003543289",""
"Washington","1208","United of Omaha Life Insurance Company","8003543289",""
"West Virginia","1208","United of Omaha Life Insurance Company","8007756000",""
"Wyoming","1208","United of Omaha Life Insurance Company","8003543289",""
"California - Northern & Central","1209","Anthem Blue Cross Life and Insurance Company","8003333883",""
"California - Southern","1209","Anthem Blue Cross Life and Insurance Company","8003333883",""
"Mississippi","1211","Humana Insurance Co of New York","8883108482",""
"New York - Upstate","1211","Humana Insurance Co of New York","8883108482",""
"New York - New York City Vicinity","1211","Humana Insurance Co of New York","8883108482",""
"Virginia","1211","Humana Insurance Co of New York","8883108482",""
"Puerto Rico","1212","Humana Insurance Co of Puerto Rico  Inc.","8006813625",""
"Alabama","1214","Family Life Insurance Company","8008777703",""
"Arkansas","1214","Family Life Insurance Company","8008777705",""
"California - Northern & Central","1214","Family Life Insurance Company","8008777703",""
"California - Southern","1214","Family Life Insurance Company","8008777703",""
"Colorado","1214","Family Life Insurance Company","8008777703",""
"Illinois","1214","Family Life Insurance Company","8008777703",""
"Kansas","1214","Family Life Insurance Company","8008777703",""
"Kentucky","1214","Family Life Insurance Company","8008777703",""
"Maryland","1214","Family Life Insurance Company","8008777703",""
"Minnesota","1214","Family Life Insurance Company","8008777703",""
"Missouri","1214","Family Life Insurance Company","8008777703",""
"Mississippi","1214","Family Life Insurance Company","8008777703",""
"Montana","1214","Family Life Insurance Company","8008777703",""
"Nebraska","1214","Family Life Insurance Company","8008777703",""
"New Mexico","1214","Family Life Insurance Company","8008777703",""
"Nevada","1214","Family Life Insurance Company","8008777703",""
"Oregon","1214","Family Life Insurance Company","8008777703",""
"Pennsylvania","1214","Family Life Insurance Company","8008777703",""
"South Carolina","1214","Family Life Insurance Company","8008777703",""
"South Dakota","1214","Family Life Insurance Company","8008777703",""
"Tennessee","1214","Family Life Insurance Company","8009871593",""
"Utah","1214","Family Life Insurance Company","8006699030",""
"Wisconsin","1214","Family Life Insurance Company","8008777703",""
"West Virginia","1214","Family Life Insurance Company","8008777705",""
"Wyoming","1214","Family Life Insurance Company","8008777703",""
"Florida - Northern","1215","Humana Health Insurance Company of Florida","8883108482",""
"Florida - Southern","1215","Humana Health Insurance Company of Florida","8883108482",""
"Illinois","1217","KSKJ American Slovenian Catholic Union","8003210102",""
"Indiana","1217","KSKJ American Slovenian Catholic Union","8003210102",""
"Kansas","1217","KSKJ American Slovenian Catholic Union","8008435755",""
"Montana","1217","KSKJ American Slovenian Catholic Union","8003210102",""
"Ohio - Western & Southern","1217","KSKJ American Slovenian Catholic Union","8003210102",""
"Ohio - Eastern","1217","KSKJ American Slovenian Catholic Union","8003210102",""
"Pennsylvania","1217","KSKJ American Slovenian Catholic Union","8157412001",""
"Alabama","1219","American Republic Corp. Ins.","8887553065",""
"Arizona","1219","American Republic Corp. Ins.","8887553065",""
"Colorado","1219","American Republic Corp. Ins.","8887553065",""
"Iowa","1219","American Republic Corp. Ins.","8887553065",""
"Illinois","1219","American Republic Corp. Ins.","8002472190",""
"Indiana","1219","American Republic Corp. Ins.","8887553065",""
"Kansas","1219","American Republic Corp. Ins.","8002472190",""
"Kentucky","1219","American Republic Corp. Ins.","8663195213",""
"Minnesota","1219","American Republic Corp. Ins.","8887553065",""
"Missouri","1219","American Republic Corp. Ins.","8002472190",""
"Mississippi","1219","American Republic Corp. Ins.","8007867557",""
"Montana","1219","American Republic Corp. Ins.","8887553065",""
"North Carolina","1219","American Republic Corp. Ins.","8667059100",""
"North Dakota","1219","American Republic Corp. Ins.","4024968000",""
"Nebraska","1219","American Republic Corp. Ins.","8663195213",""
"New Mexico","1219","American Republic Corp. Ins.","8002472190",""
"Nevada","1219","American Republic Corp. Ins.","8887553065",""
"Ohio - Western & Southern","1219","American Republic Corp. Ins.","8887553065",""
"Ohio - Eastern","1219","American Republic Corp. Ins.","8887553065",""
"Oklahoma","1219","American Republic Corp. Ins.","8009878988",""
"Oregon","1219","American Republic Corp. Ins.","8667059100",""
"Pennsylvania","1219","American Republic Corp. Ins.","8009878988",""
"South Dakota","1219","American Republic Corp. Ins.","8887553065",""
"Tennessee","1219","American Republic Corp. Ins.","8667059100",""
"Texas - Eastern & Southern","1219","American Republic Corp. Ins.","8887553065",""
"Texas - Northern & Western","1219","American Republic Corp. Ins.","8887553065",""
"Utah","1219","American Republic Corp. Ins.","8667059100",""
"Wisconsin","1219","American Republic Corp. Ins.","8664812220",""
"Pennsylvania","1221","Avalon Insurance Co.","8662679874",""
"Alabama","1222","Heartland National Life Ins. Company","8773584060",""
"Arkansas","1222","Heartland National Life Ins. Company","8164780120",""
"Arizona","1222","Heartland National Life Ins. Company","8773584060",""
"Colorado","1222","Heartland National Life Ins. Company","8773584060",""
"Illinois","1222","Heartland National Life Ins. Company","8774317371",""
"Indiana","1222","Heartland National Life Ins. Company","8003734000",""
"Kansas","1222","Heartland National Life Ins. Company","8164780120",""
"Missouri","1222","Heartland National Life Ins. Company","8774317371",""
"Mississippi","1222","Heartland National Life Ins. Company","8015793488",""
"Nebraska","1222","Heartland National Life Ins. Company","8774317371",""
"Nevada","1222","Heartland National Life Ins. Company","8773584060",""
"Oklahoma","1222","Heartland National Life Ins. Company","8773584060",""
"Tennessee","1222","Heartland National Life Ins. Company","8003734000",""
"Texas - Eastern & Southern","1222","Heartland National Life Ins. Company","8773584060",""
"Texas - Northern & Western","1222","Heartland National Life Ins. Company","8773584060",""
"Wyoming","1222","Heartland National Life Ins. Company","8164780120",""
"Tennessee","1223","TRH Health Insurance Company","8778748323",""
"Michigan","1224","Priority Health","8008529780",""
"New York - Upstate","1225","Banker Conseco Life Insurance Company","8008455512",""
"New York - New York City Vicinity","1225","Banker Conseco Life Insurance Company","8008455512",""
"Indiana","1227","United Commercial Travelers of America","8008480123",""
"Missouri","1227","United Commercial Travelers of America","8008480123",""
"Ohio - Western & Southern","1227","United Commercial Travelers of America","8008480123",""
"Ohio - Eastern","1227","United Commercial Travelers of America","8008480123",""
"South Dakota","1227","United Commercial Travelers of America","8008480123",""
"Tennessee","1227","United Commercial Travelers of America","8008480123",""
"Texas - Eastern & Southern","1227","United Commercial Travelers of America","8008480123",""
"Texas - Northern & Western","1227","United Commercial Travelers of America","8008480123",""
